"snapshot_id","contract_number","decision","tracs_overall_expiration_date","time_diff","contract_term_months_qty","tracs_status_name","previous_status"
"c2003-06","CA16C940001","other","1999-09-30 00:00:00","",60,"Expired",""
"c2005-01","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","CA16C940001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","CA16CS98001","other","1999-02-28 00:00:00","",12,"Expired",""
"c2006-05","CA16L000052","other","1999-08-31 00:00:00","",96,"Terminated",""
"c2006-07","CA16L000052","no change","1999-08-31 00:00:00","00:00:00",96,"Terminated","Terminated"
"c2003-06","CA33C930001","other","1998-02-28 00:00:00","",60,"Expired",""
"c2003-06","CA39CS94015","other","1999-09-30 00:00:00","",60,"Expired",""
"c2005-01","CA39CS94015","in","2008-09-30 00:00:00","3288 days",108,"Active","Expired"
"c2005-05","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2005-07","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2006-02","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2006-04","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2006-05","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2006-07","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2006-09","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2007-01","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2007-02","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2007-07","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2007-09","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2007-12","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2008-03","CA39CS94015","no change","2008-09-30 00:00:00","00:00:00",108,"Active","Active"
"c2009-02","CA39CS94015","in","2009-11-30 00:00:00","426 days",14,"Active","Active"
"c2003-06","CA39CS94016","other","1999-09-30 00:00:00","",60,"Expired",""
"c2003-06","CA39CS94018","other","1999-09-30 00:00:00","",60,"Expired",""
"c2003-06","CA39CS94019","other","1999-09-30 00:00:00","",60,"Expired",""
"c2003-06","CA39CS94027","other","1999-09-30 00:00:00","",60,"Expired",""
"c2003-06","CO990039004","other","2007-08-12 00:00:00","",240,"Active",""
"c2005-01","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2005-05","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2005-07","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2006-02","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2006-04","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2006-05","CO990039004","no change","2007-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2006-07","CO990039004","out","1985-07-20 00:00:00","-8058 days",240,"Expired","Active"
"c2006-09","CO990039004","in","2007-08-12 00:00:00","8058 days",60,"Active","Expired"
"c2007-01","CO990039004","no change","2007-08-12 00:00:00","00:00:00",60,"Active","Active"
"c2007-02","CO990039004","no change","2007-08-12 00:00:00","00:00:00",60,"Active","Active"
"c2007-07","CO990039004","no change","2007-08-12 00:00:00","00:00:00",60,"Active","Active"
"c2007-09","CO990039004","out","2007-08-12 00:00:00","00:00:00",60,"Expired","Active"
"c2007-12","CO990039004","in","2012-08-12 00:00:00","1827 days",60,"Active","Expired"
"c2008-03","CO990039004","no change","2012-08-12 00:00:00","00:00:00",60,"Active","Active"
"c2009-02","CO990039004","no change","2012-08-12 00:00:00","00:00:00",60,"Active","Active"
"c2009-11","CO990039004","in","2032-08-12 00:00:00","7305 days",240,"Active","Active"
"c2011-09","CO990039004","other","2012-08-12 00:00:00","-7305 days",60,"Active","Active"
"c2012-03","CO990039004","in","2032-08-12 00:00:00","7305 days",240,"Active","Active"
"c2012-12","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2013-09","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2014-10","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2014-11","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-03","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-04","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-05","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-09","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-10","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-11","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2015-12","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-01","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-04","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2016-09","CO990039004","no change","2032-08-12 00:00:00","00:00:00",240,"Active","Active"
"c2003-06","CT26C940001","other","1999-06-30 00:00:00","",60,"Expired",""
"c2005-01","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","CT26C940001","no change","1999-06-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","CT26C940002","other","1998-12-31 00:00:00","",60,"Expired",""
"c2005-01","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","CT26C940002","no change","1998-12-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","CT26M000080","other","1999-05-31 00:00:00","",192,"Expired",""
"c2016-05","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-08","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2016-09","CT26M000080","no change","1999-05-31 00:00:00","00:00:00",192,"Expired","Expired"
"c2003-06","FL29C931001","other","1998-05-31 00:00:00","",65,"Expired",""
"c2005-01","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2005-05","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2005-07","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2006-02","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2006-04","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2006-05","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2006-07","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2006-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2007-01","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2007-02","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2007-07","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2007-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2007-12","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2008-03","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2009-02","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2009-11","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2011-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2012-03","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2012-12","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2013-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2014-10","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2014-11","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-03","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-04","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-05","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-10","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-11","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2015-12","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-01","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-04","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-05","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-05","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-08","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2016-09","FL29C931001","no change","1998-05-31 00:00:00","00:00:00",65,"Expired","Expired"
"c2003-06","FL29C940002","other","1999-11-30 00:00:00","",62,"Expired",""
"c2005-01","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2005-05","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2005-07","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2006-02","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2006-04","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2006-05","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2006-07","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2006-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2007-01","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2007-02","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2007-07","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2007-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2007-12","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2008-03","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2009-02","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2009-11","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2011-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2012-03","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2012-12","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2013-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2014-10","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2014-11","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-03","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-04","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-05","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-10","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-11","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2015-12","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-01","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-04","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-05","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-05","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-08","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2016-09","FL29C940002","no change","1999-11-30 00:00:00","00:00:00",62,"Expired","Expired"
"c2003-06","FL29C940005","other","1999-10-31 00:00:00","",60,"Expired",""
"c2005-01","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","FL29C940005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","FL29C940006","other","1999-10-31 00:00:00","",60,"Expired",""
"c2005-01","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","FL29C940006","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","ID16CS94001","other","1999-09-30 00:00:00","",60,"Expired",""
"c2005-01","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
